title_id,movie,drama,animation,2nd,num_extended,novel_original,extended,title,complete,author,author_works,genre,rating,episode,view,comment,hashtags,age rating,story_cleaned
59475594,0,0,0,0,0,0,0,두 번째 남편,1,"고을원,실",5,로맨스,9.9,84,6420000,4,미스터리 현대로맨스 수사물 막장 복수물 영혼체인지 차원이동물 트라우마 운명 나쁜남자 집착남 후회녀 외유내강 삼각관계 드라마,0,연극 배우 태양 결혼 이혼 부모님 죽음 배신 절망 이건 대학교 뜻밖 회귀 캠퍼스 라이프 사랑 따위 결심 실버 운행 기회 건가 마음 표현 친구 성우 방심
62708430,0,0,0,0,0,1,0,집착광공의 아빠가 꼬심 당하는 중,1,"혜보라,미래,레콩",1,BL,9.9,73,2882000,3,영혼체인지 현대물 짝사랑 다정 사랑꾼 미인 능력 첫사랑 꽃같은 미남 아방 운명적사랑 노블코믹 사랑스러운 이야기중심,0,역할 관계 여동생 피폐 집착 광공 아버지 빙의 메인 수의 우진 위기 구해 사돈
58494896,0,0,0,0,0,0,0,관계의 고리,1,"WHAT,첼리아케",3,BL,9.9,69,4022000,3,현대물 캠퍼스물 동거물 짝사랑 운명 계략 연상 미남 평범한 첫사랑 삼각관계 고퀄리티,0,운명 상대 연결 왼손 약지 발현 접촉 짝사랑
55478434,0,0,0,0,0,1,0,절대무신,1,"전상,이거,도도,숙취,적하",3,무협,9.7,152,19004000,10000,정통 객잔무협 고인물 먼치킨 무림 복수 성장 검 정파,0,고수 제자 기본 검도 구박 사부 전설 적하 작가 명작 무협 무신
62740562,0,0,0,0,0,1,0,불건전한 연애,1,"김강구,멍냥,윤소다",3,로맨스,9.8,57,2927000,1,현대로맨스 사내연애 오피스물 몸정맘정 트라우마 능력남 냉정남 직진남 다정녀 계약관계,15,불건전 관계 남자 여자 아버지 도박 위기 목숨 미로 은밀 업무 일도 한편 마음 형태 선뜻 남녀 어쩐지 반대 방어 사랑 삽질 운명 인연
64299518,0,0,0,0,0,0,0,외사랑 [개정판],1,"TR,금기",1,BL,9.9,57,843000,789,현대물 다정 능력 존대하는 강한,15,재벌 권태 성격 파탄 엔터 업계 실력 향락 신인 감독 윤희 예전 배우 절정 시기 마약 스캔들 은퇴 사실 충동 음모 재회 동시 당시 파멸 결심 감정 동요
59145452,0,0,0,0,0,1,0,애착 인형,1,"호돌,비나비",4,로맨스,9.8,100,12157000,6,현대로맨스 우연한만남 천재 차도남 유혹남 엉뚱발랄녀 드라마 동거물 소유욕 독점욕 연하남 재벌남 직진남 능력남 평범녀 계약관계,15,절대로 친구 부탁 하루 공연장 공연 매니저 주의 사항 직원 방문 어둠 남자 인정 천재 첼리스트 하연 손목 소집 법대 보상 가려진 감촉 애착 인형
55114980,0,0,0,0,0,0,0,괴,1,야설록,11,무협,9.6,336,33037000,12000,정통 무림 빙의 영웅 신화 회귀 검 남궁 지존,15,전의 절대자 괴이 환상 무협 지평 대작
64056075,0,0,0,0,0,0,0,버틀러(Butler) [개정판],1,"나빛,보배",2,BL,9.5,86,1173000,730,현대물 재력 능력 꽃같은 고퀄리티,15,우성 알파 이안 호텔 짝사랑 오메가 연인 베타 기회 포기 바람 장면 목격 유혹
60599263,0,0,0,0,0,0,0,찌질한 서브공이 되었습니다.,1,"백일,슬기,애림,로보",3,BL,10,73,2702000,3,현대물 빙의물 다정 연하 집착 연상의 능력있는 짝사랑 존대하는 삼각관계 사랑스러운 두근거리는 이야기중심,15,빙의 서브 메인 광공 살해 운명 최대한 다짐 미움 아저씨 진의 동생 한텐 문전 박대 무진 시선
60898774,0,0,0,0,0,0,0,"울지 마세요, 선배님! [개정판]",1,흰양말,1,BL,10,52,1854000,1,현대물,15,친구 여자 결혼 은수 연애 결말 역시 찰나 기사 위로 대물 대학생 달달 다정 대형견 상수 상처 얼빠수
60513863,0,0,0,0,0,0,0,아! 형산파,1,야설록,11,무협,9.7,248,4811000,2,정통 무림 성장 정파,15,사형제 가족 아버지 외면 새어머니 핍박 스무 소년 군악 애정 행복 수련 생사 지경 고독 벼락 무공 투쟁
60182731,0,0,0,0,0,1,0,랭킹 1위를 영혼까지 털어버림,1,"유담,이정(Terapin),술푸레나무",1,드라마,9.9,100,11871000,13000,현대물 성장물 초능력 회사원 고퀄리티 귀여운 두근거리는 사랑스러운 여주중심 썸,0,던전 헌터 각성 구사일생 예정 말리 일촉즉발 위기 구조 관계 상치 존재 보스 약속
63868587,0,0,0,0,0,0,0,빠나나 스캔들 [개정판],1,돌샤,1,BL,9.9,165,1076000,728,연상의 다정 미인 집착 후회 현대물 캠퍼스물 동거물,15,해당 작품 스캔들 성인 일부 장면 수정 미국 도시 위치 대학교 친구 진의 동생 태희 하우스 메이트 훤칠 외모 히키코모리 오타쿠 도진 살갑 대하 느낌 축하 취해 정체 불명 수상한
57474947,0,0,0,0,0,0,0,신마,1,황성,11,무협,9.5,231,10854000,3,정통 귀환 무림 환생 검 궁 권 마교 망나니,15,후의 기상 전쟁 무림 마교 교주 청풍 심연 주가 준비 환생 프로젝트 몸무게 걷기 커녕 기도 대의 비만 무공 초반 뚱보 공자 일단 접수 정파 모조리 예고
60832522,0,0,0,0,0,0,0,마왕은 학원에 간다,1,"다온스튜디오,로노푸,글쟁이S",6,판타지,9.8,81,4830000,4,차원이동 학원 빙의 시스템 영웅 신화 노력 성장 검사 초능력 마왕,0,악플 어이 저승사자 엔딩 이후 속죄 천국 마왕 빌어먹 빙의 전투 능력 전무 초반 아들
61625443,0,0,0,0,0,1,0,회귀했는데 FFF급 부두술사,1,"핀볼,MENG,빡선생",1,판타지,9.5,112,5530000,3,게임 환생 복수 회귀 먼치킨 시스템 마계 성장 조력자 이능력 마왕 창 만능 플레이어,0,게임 마왕 침공 퀘스트 직전 성 원정 대의 동료 배신 한순간 찰나 낯선 목소리 회귀 알림 최종 목표 조건 클래스 부여 부두 술사 지도 캐릭터 접속 흥미진진 여정
60531893,0,0,0,0,0,1,0,신부의 밤,1,"맵다,문림,유정",1,로맨스,9.9,78,5593000,2,현대로맨스 동양풍 차원이동물 몸정맘정 운명 인외존재 능글남 능력남 유혹남 절륜남 존댓말남 외유내강 상처녀 달달물 드라마,15,요괴 꿈속 정체 여인 멋대로 입술 벌써 보름 여자 하늘 남자 운명 치명
65965051,0,0,0,0,0,0,0,야설록 강호방랑자 컬렉션,1,야설록,11,무협,10,182,97000,6,정통 무림 사파 성장,15,야설록 방랑자 작품 마검 조화 비급
55065413,0,0,0,0,0,1,0,정령왕의 딸,1,"구름빛(Terapin),꿀차(Terapin),박신애",2,드라마,9.9,171,26371000,32000,판타지물 차원이동 차원이동물 이종족 정령술사 귀여운 노블코믹 여주중심 이야기중심,0,대한민국 여고생 해인 수영장 소용돌이 아버지 정령 라임 물의 하프 엘프 어머니 사실
53201510,0,0,0,0,0,0,0,욕망이라는 것에 대하여,1,김공룡,2,BL,10,80,10904000,15000,0,15,마음 선배 순애 후배 우승 작품 소유 건가 농담 사랑 일지 동갑 내기 재희 쌍방 삽질 티격태격 배틀 연애 룸메
63523257,0,0,0,0,0,1,0,수상한 문과장,1,"은랑호,이지영,벚꽃그리고",3,로맨스,9.8,72,650000,427,현대로맨스 오해물 사내연애 오피스물 속도위반 짝사랑 까칠남 능글남 다정남 재벌남 능력남 유혹남 상처녀 애교녀 털털녀,0,오피스 로맨스 남자에게 이별 후유증 시원 대리 매일 처리 지적 비호감 자존감 바닥 회식 취해 부리고 사과 고백 당장 수락 비밀 사내 연애
63477853,0,0,0,0,0,1,0,립서비스,1,"시빈과,정인,로영",2,로맨스,9.9,50,1588000,774,현대로맨스 오해물 재회물 트라우마 운명 상처남 소유욕 독점욕 연하남 계략남 외유내강 상처녀 능력녀 삼각관계 갑을관계 권선징악,15,대학 연인 관련 추문 상처 투성이 여자 선율 수치 소문 한순간 증발 표정 모자라 결혼 상상 선배 남자친구
62101502,0,0,0,0,0,0,0,퇴마축귀,1,황성,11,무협,9.5,189,2373000,887,정통 무림 성장 조력자 도사 무당,15,소년 도사 청풍 천년 저주 귀신 능력 신선 모임 참석 무당파 시조 입문 아귀 배후 주인 요괴 난무 무협 마대 전이
65136838,0,0,0,0,0,0,0,로맨스 낫 로맨틱[개정판],1,"담장,상두,김밀가",2,BL,9.9,33,519000,496,현대물 노블코믹,15,열성 오메가 발현 업무 스트레스 개발자 원흉 전략기획 살인 통장 불행 원래 타인 페로몬 취약 몸뚱이 향기 구석 현대 의학 사태 처방 성관계 시련 샤워 시도 스토커 등장 도움
57834975,0,0,0,0,0,1,0,천년방사,1,"에이치투,달한",1,무협,9.8,101,7278000,4,격투 복수 무림,0,마수 버려진 아이 사부 정체 신선 불구 상태 원수
55994112,0,0,0,0,0,0,0,열광 [개정판],1,오늘만 사는 형제,7,BL,9.7,50,657000,514,조직 암흑가 첫사랑 갑을관계 신분차이 소유욕 고퀄리티,15,불법 클럽 동생 패배 대부호 아들 불효자 서연 진의 계획
65394412,0,0,0,0,0,0,0,레드 캔디 [개정판],1,한세,1,BL,10,83,323000,469,다정 현대물,0,사설 정보 회사 에이전트 코드 첩보 사격 전투 능력 자랑 임무 완수 게이 함락 무기 설계도 스파이 로맨스
64814065,0,0,0,0,0,1,0,무적지경,1,"박주연,LOCKWIN,정희웅",2,무협,9.6,51,853000,415,먼치킨 정통,0,사부 탈출 마교 엮이 이용 주마
66152320,0,0,0,0,0,0,0,야설록 강호투쟁 컬렉션,1,야설록,11,무협,10,180,62000,3,정통 무림 먼치킨 복수,15,야설록 투쟁 작품 용병 천지개벽
64294683,0,0,0,0,0,0,0,선녀탕 도난사건,1,수동,1,BL,9.8,70,539000,910,동양풍 동거물 성장물 다정 연하 미인 츤데레 존대하는 능글 분량많은,15,조선 미인 쌍방 구원 돌직구 지수 매일 몽유병 목숨 위협 저주 서쪽 귀인 신의 권유 위치 마 산신
65778164,0,0,0,0,0,0,0,야설록 절대악 컬렉션,1,야설록,11,무협,10,194,174000,5,정통 고인물 성장 무림,15,야설록 작품 개방 적수
60722645,0,0,0,0,0,1,0,인생 2회차 만능 아이돌,1,"ROBO,니나,포토푀,meka,라인히어",3,드라마,9.9,86,6017000,5,일상물 현대물 성장물 일상 전문직 회귀 타임슬립 라이벌 가수 고퀄리티 노블코믹 사랑스러운,0,아이돌 리더 그룹 멤버 마약 사건 기자 트럭 사고 사망 이후 연습생 회귀 마음가짐 입지 과정 혼자 만능 성공 데뷔
58424714,0,0,0,0,0,0,0,태상교주 숙수되다,1,야설록,11,무협,9.5,222,6604000,2,정통 먹방 요리 무림 빙의 환생 마교,15,미슐랭 천재 셰프 무림 미각 후각 교통사고 풍경 마교 교주 빙의 전설 명인 사활 승부 겉모습
63106465,0,0,0,0,0,0,0,황성 태극지존 컬렉션,1,황성,11,무협,10,196,1176000,27,정통 지존 성장,15,황성 지존 작품 천하 일가
61152564,0,0,0,0,0,1,0,전생의 프로가 꿀 빠는 법,1,"ebipo(whomor),송수하",1,판타지,9.8,98,6925000,4,차원이동 경영 기업 환생 생존 먼치킨 천재 성장 고인물 왕족 귀족 만능,0,전생 장르 판타지 왕자 엄마 출신 아빠 국왕 신분 허울 추종자 계승 아웃 오브 말씀 프로
56458652,0,0,0,0,0,1,0,묵향 디 오리진,1,"REDZIN,Silva(REDICE STUDIO),전동조",2,무협,9,48,11087000,9,정통 무림 성장 영웅 신화 전쟁 천재 검 마교 무당 살수 협객,0,무협 장편 묵향 암살자 무림 정점 프로젝트 세력 패권 중원 마교 납치 훈련 목숨 위협 실력 갈증 스승 인생 변화 경지 무공 고수 격돌 궁극 좇 전설 일대기 서막 린다 레드 아이스 스튜디오 학산 화사 이용 안내 작가 부의 스토리 레이디 검색
51516006,0,0,0,0,0,1,0,불사무적,1,디크리시,1,무협,9.8,270,58672000,18000,정통 무림 환생 회귀,0,무림 적의 누명 불사 명문 가의 시중 사교 주의 음모 활약
64069979,0,0,0,0,0,1,0,정략결혼의 조건,1,"DNDM,자생,트래블러",2,로맨스,9.8,50,1664000,830,현대로맨스 몸정맘정 까칠남 철벽남 능력녀 상처녀 계약관계,15,정략 결혼 조건 사랑 윈도 부부 이혼 요구 남편 이후 이익 정략결혼 감정
64335218,0,0,0,0,0,0,0,돗가비의 연,1,"포랑,묘묘리",2,로맨스,9.9,51,1057000,677,동양풍 복수물 가상시대물 운명 인외존재 계략남 왕족 귀족 능력녀 걸크러쉬 계약관계 권선징악,0,배신 가족 도깨비 바보 대군 접촉 회복 소원 도령 어머니 죽음 진실 증오 사랑 머릿속 전생 기억 관련
46469803,0,0,0,0,0,0,0,도시정벌 6부 [개정판],1,신형빈,11,액션,9.6,210,50690000,5,0,0,전쟁 준비 신보수주의자 프로젝트 국익 타국 내정간섭 불사 무장 제국 완성 사건 명분 테러 상상 결말 아주 만남 비롯
50108424,0,0,0,0,0,1,0,화홍,1,"서윤영,원작 소설 이지환",2,로맨스,9.6,244,130000000,90000,시대 역사로맨스 가상시대물 첫사랑 운명 다정남 소유욕 독점욕 왕족 귀족 후회남 절륜남 삼각관계,15,고고 전하중전 조강지처 소박 궁궐 생활 중전마마 회임 여인 눈길 지존 마마 사랑 로맨스 장편 대가 작가 원작 만화 재탄생 왕자 공주 장성 세자빈 보령 세자 저하 예전 처자 연희 보통 약조 일쑤 간택 미리 보쌈 각양각색 스타일 연애담
65555475,0,0,0,0,0,0,0,야설록 강호숙적 컬렉션,1,야설록,11,무협,10,186,219000,1,정통 무림 환생 성장,15,야설록 숙적 작품 마검 환생 무정 신공
59785910,0,0,0,0,0,1,0,열애 수업,1,"펀치,김영한",2,로맨스,9.9,69,8426000,5,현대로맨스 첫사랑 다정남 차도남 능력남 사이다남 순진녀 상처녀 계약관계 나이차커플 사제지간 맞선관계 달달물 애잔물 힐링물,15,의붓어머니 자매 갖 핍박 지 지옥 집안 기회 스승 그룹 차남 맞선 자리 존재 번만 성사 조건 결혼 생활 첫째 의심 사랑 둘째 은밀 열애 수업
62758558,0,0,0,0,0,0,0,남사친이 좋아진 이유 [개정판],1,퍄퍄,1,로맨스,9.8,52,438000,286,현대로맨스 친구연인 소꿉친구 대형견남 순진남 유혹녀 직진녀 로맨틱코미디 개그물,15,해성 소꿉친구 방문 무언가 남친 상사병 사랑 아주 우정 이몽 로맨스
62868459,0,0,0,0,0,1,0,엉큼한 맞선,1,"고나,승엽,강영주",2,로맨스,9.8,54,3355000,1,현대로맨스 사내연애 첫사랑 능력남 털털녀 계약관계 로맨틱코미디 메디컬물,15,인턴 거지 한국 병원 성질 전설 외과의사 강준 나 부원장 아버지 강압 억지로 맞선 자리 외과 레지던트 계획 만남 일지 결과
58813388,0,0,0,0,0,1,0,영웅 뽑기는 신중하게,1,"팀리치,이미누",3,BL,9.9,79,2455000,3,중세물 판타지물 서양풍 착각물 성장물 차원이동물 피폐물 운명 능력있는 고퀄리티 분량많은 이야기중심 노블코믹 작화가 쩌는,15,현금 캐릭터 게임 직장인 친구 개발 모바일 기대 역시 감기 술사 영웅 조종 역할 튜토리얼 소환 제법 미남 기억 무기 하급
53856587,0,0,0,0,0,0,0,스머프 월드 [개정판],1,"제이제이,오태",8,BL,9.9,166,11662000,8,현대물 전문직물 나이차커플 사내연애 고퀄리티 사랑스러운 작화가 쩌는,15,그룹 후계 사실 재미 관심 회사 위기 플랜 자금 마련 돈세탁 업자 납치 시즌 커플 등장 나선 재벌 최승 위장취업 계획 로맨틱 마침내 강하 목표 상치 앞날 스머프 월드 대물 능력 동거 할리 역할 너드
64244202,0,0,0,0,0,0,0,막장드라마[개정판],1,"담장,지마,완동십오",2,BL,9.6,53,521000,619,현대물,15,약혼 진주 뒷바라지 전남친 뒤통수 설상가상 의도 병원 신세 남자 졸졸 마음 주의 인생 드라마 낭만 아버지 회장 장르 막장드라마
63674828,0,0,0,0,0,1,0,맨해튼 로맨스 [개정판],1,"표류,칠밤",2,BL,10,64,1256000,950,현대물 아방 소심 천재적인 연상 재력 능력 운명 노블코믹 작화가 쩌는,15,뉴욕 허름 호텔 하우스 외삼촌 학대 새벽 취미 그림 호의 정체 투숙 무언가 추궁 남자 결백 표정 주시 먹이 디저트
53081911,0,0,0,0,0,1,0,어게인 마이 라이프,1,"도경,선용민,이해날",2,드라마,9.9,143,66545000,49000,현대물 범죄 법조계 복수 전문직 정치물 회귀 타임슬립 라이벌 검사 법조인 고퀄리티 노블코믹 스릴 넘치는,15,검사 인생 리셋 심판 대한민국 김희 권력자 비리 조사 일당 살해 바다 저승 저승사자 기회 전생 기억 간직 살로 고딩 미래 사건 활용 악마 준비 괴물
61641113,0,0,0,0,0,0,0,바리공주,1,김나임,1,드라마,10,323,2693000,2,신화물 귀신 성장물 사제지간 신분차이 기묘한,0,조선 무속 배척 시기 무당 조상 다섯 양반 남편 무장 승 바리 스승 상단 운영 음주 가무 도깨비 도움 구천 슬픔 소외 초보 정체 확립 에피소드 성장 스토리 신화 공포 호러 감동
55989189,0,0,0,0,0,1,0,도사강호,1,"JUNAI(스토리웹툰),기공흑마",2,무협,9.6,118,14583000,6,0,0,데이트 사고 사극 촬영장 아기 도사 전생 지식 이용 무공 이치 시각 무재 생사 개념
62890503,0,0,0,0,0,1,0,엘리베이터 안에서,1,"시연,쫄깃,강달콩",4,로맨스,9.8,66,2733000,1,사내연애 오해물 재회물 직진남 평범녀 현대로맨스,0,패션 그룹 회장 차남 회사 지기 매너 장님 지고 도리어 남자 가상 사실 고백 추행 범인 진심 일리 어쩐지 행동 갈팡질팡 단둘 중국 출장 상대 업체 미팅 계기 결심 보이 엘리베이터
60582726,0,0,0,0,0,0,0,너를 만나다,1,다노아,1,로맨스,10,162,5012000,3,현대로맨스 학원물 성장물 짝사랑 철벽남 순정남 직진녀 짝사랑녀 친구연인 쌍방삽질 드라마,0,여덟 여름날 아이돌 남자 학교 전학 재영 혜원 사정 변화
61897553,0,0,0,0,0,1,0,신화급 영웅들의 계승자,1,"자감,여눅,진까,똥맛된장,스튜디오 니니",1,판타지,9.6,75,5005000,2,정통 탑등반 먼치킨 영웅 신화 노력 성장 신 전쟁 시스템 마계 조력자 생존 용사 만능 마왕,0,재능 던전 공략 포기 시험 정민 아카데미 휴학 구석 판타지 표절 고유 클래스 원작 개화 화가 직업 부여 유일 개방 스킬
60746493,0,0,0,0,0,1,0,삭제,1,"황바름,타쎄,유송주",3,로맨스,9.9,60,6307000,3,0,15,아이 아빠 이기 베토벤 엄마 선물 거래 여자 마음 사랑 순정 남자 어쩐지 마음속 원작 삭제
63897116,0,0,0,0,0,0,0,황성 은둔고수 컬렉션,1,황성,11,무협,10,234,639000,36,정통 무림,15,황성 은둔 고수 작품 추행 풍랑 왕성
58321797,0,0,0,0,0,1,0,내 딸은 음악천재,1,"노들,깅삵,하비,이한성",4,드라마,9.9,110,12720000,9,현대물 힐링물 성장물 일상 전문직 회귀 타임슬립 가족 재회물 가수 매니저 고퀄리티 귀여운 노블코믹 사랑스러운 잔잔한,0,아내 슬픔 음악 교통사고 후회 성현 가족 가기 강물 과거 실수 되풀이 아빠 다짐 웬일 천재 회귀 피아노 연예계 육아 딸바보
62107971,0,0,0,0,0,1,0,상사의 청혼,1,"피피치(해피북스투유),플랜비(공감미디어),김뚱땅",3,로맨스,9.9,61,4689000,2,현대로맨스 오피스물 우연한만남 운명 신데렐라 첫사랑 다정남 능글남 상처남 능력남 달달물 로맨틱코미디 외유내강 철벽녀 자상녀,0,결혼 반지 주말 약속 장소 상사 전무 가짜 애인 둔갑 상견례 도무지 마음 동하 비즈니스 청혼 제안 이기 비밀 상처 사랑 외면 남녀 오피스 로코
59152017,0,0,0,0,0,0,0,천사지인,1,황성,11,무협,9.2,304,3016000,569,0,15,소년 청풍 우연 기회 무당파 진청 기연 매일 꿈속 목숨 대결 무공 고난 신공 시골 인생
61289684,0,0,0,0,0,0,0,스포주의 하이틴,1,치치,1,로맨스,9.9,57,4446000,2,현대로맨스 학원물 운명 순정남 엉뚱발랄녀 친구연인 달달물,0,태권도 한량 소희 하이 로맨스 마침 중인 수현 연인 미래 핸드폰 추정 사진 남자 재수 짝꿍 안도 연애 혼란 결말
55704796,0,0,0,0,0,1,0,아내가 돌아왔다,1,"신선,정다금,이보나",4,로맨스,9.9,87,41062000,18000,짝사랑 운명 까칠남 순정남 재벌남 능력남 철벽남 능력녀 외유내강 걸크러쉬 계약관계 정략결혼 로맨틱코미디,15,이혼 사랑 정략 결혼 비즈니스 남자 여자 지난 상치 장소 낯선 관계 재회 연애 아내 예전 심장
63494612,0,0,0,0,0,0,0,남궁세가 건달공자,1,사마달,1,무협,9.8,90,773000,171,정통 노력 무림 성장 권 남궁 명문세가,15,남궁 가의 공자 건달 아들 존재 가주 호위 무사 발탁 임무 린다 별안간 친부 사실 가로 이복 동생 자리 경쟁 필요 남자 주먹 하나로 후계 수업 나선 강자 모험
48708331,0,0,0,0,0,1,0,드림사이드,1,"신월,홍정훈",3,판타지,9.9,202,86081000,53000,0,0,좀비 후의 미래 문명 파괴 멸망
59065221,0,0,0,0,0,1,0,이 헌터 실화냐,1,"스리라챠,파르나르",3,판타지,9.6,67,3002000,3,레이드 복수 생존 깽판 성좌 먼치킨 시스템 성장 아티팩트 이능력 BJ,0,몬스터 존재 등장 인류 위협 사회 예고 최강 가족 목숨 복수 초능력 적성 문구 인사 시청자 신의 스트리머 선정 신들 숫자 능력 아이템 사실 방송
64903372,0,0,0,0,0,0,0,황성 전지전능 컬렉션,1,황성,11,무협,9.6,222,945000,19,정통 무림 먼치킨,15,황성 전능 작품 천왕 대공
53146570,0,0,0,0,0,1,0,리턴 서바이벌,1,"김무현,연우솔",2,판타지,9.9,169,29064000,24000,레이드 좀비 생존 아포칼립스 회귀 먼치킨 고인물 만능,15,회귀 기회 절망 반복 지구 대재앙 좀비 바이러스 폐허 죽음 위기 수십 최후 전의 과거 종말 희망 멸망 미래 서바이벌 액션 아포칼립스
63446539,0,0,0,0,0,0,0,신궁전설,1,황성,11,무협,10,156,1269000,145,정통 먼치킨 궁,15,거치 백발백중 비로소 능가 등장 서생 전설
61980912,0,0,0,0,0,0,0,황성 천마군림 컬렉션,1,황성,11,무협,9.9,232,1212000,171,0,15,황성 천마군 작품 천마 천우신조 양부
60912283,0,0,0,0,0,0,0,닭은 의외로 위대하다,1,미역의효능,2,드라마,10,213,1240000,3,판타지물 이야기중심,0,천재 시골 힐링 라이프 서바이벌 좀비 마 할머니 단둘 암탉 의지 고독 가난 이기 자살 시도 정체 불명 낯선 여자 아포칼립스 온기 수상한 비밀 외면 진실 투하 마지막
60570370,0,0,0,0,0,0,0,인시크릿 [개정판],1,이파도,1,BL,9.9,64,1883000,881,0,15,해당 작품 성인 일부 장면 수정 회사 골칫거리 멤버 컨트롤 유원 나름 메이트 관계 유지 실수
56146939,0,0,0,0,0,0,0,OFF STAGE (오프 스테이지) [개정판],1,단델,1,BL,9.9,62,2463000,1,0,15,대한민국 아이돌 연말 무대 공연 메인 발목 부상 호소 상반기 예정 컴백 완전체 활동 무산 소속사 중단 기간 두기 리더 제안 부담 어쩐지 행동 관계 변화 직감 연애
63601816,0,0,0,0,0,1,0,무인환생,1,"여민,윤신현",1,무협,9.6,51,1355000,702,퓨전 빙의 무림 먼치킨 성장 회귀 정파 검 지존,0,수십 수백 번의 환생 천하 일인 무림 황제 빌어먹 중원 상인 가문 진호 부잣집 아들 육신 의지 마지막 바람 증명 소원 방식
56677090,0,0,0,0,0,0,0,SSS급으로는 부족했다,1,QTstudio,1,판타지,9.4,148,4591000,2,퓨전 전쟁 생존 회귀 먼치킨 천재 노력 성장 검사 이능력,0,인류 최강 최초 헌터 몬스터 등장 전쟁 마력 폭발 린다 죽음 과거 회귀 존재 마스터 종말
61551141,0,0,0,0,0,0,0,데이즈 (D:AZE),1,"해빈,미즈하라",1,BL,9.9,68,834000,851,현대물 판타지물 군대물 능글 미인 연하 재력 강한 까칠한 능력있는 연상의 천재적인 노블코믹 원작소설,15,외전 세로 서비스 중인 뱀파이어 사냥 퇴치 특수 에이전트 기관 실력 파트너 바닥 결심 훈련소 테스트 파란 신입 이스 배정 부잣집 도련님 강아지 졸졸 베테 보이 수습 케미스트리 원작 학산 화사
48511988,0,0,0,0,0,0,0,독고3 [완전판],1,"민(Meen),백승훈",10,액션,9.7,426,79577000,30000,학생 성장 학원 먼치킨 복수 학원물 격투,15,독고 의욕 과거 제안 주먹 점차 나락 시리즈
51933111,0,0,0,0,0,0,0,청춘로맨스 [단행본 외전 포함] [완결],1,"미울,BV",3,드라마,10,109,18632000,16000,0,0,사랑 첫사랑 겁쟁이 미모 소문 상처 혜리 끈기 하나로 마음 청춘 로맨스
63811076,0,0,0,0,0,0,0,대체불가 키스신,1,"마풍각,냔냔뉴",3,로맨스,9.9,67,102000,45,연예계물 육아물 동거물 성장물,15,키스 아이 배우 우연 사고 대역 어린이 톱스타 티격태격 동거 생활 한편 인기 절호 기회
58485712,0,0,0,0,0,1,0,대놓고 사내연애,1,"이베,미도,강달콩",4,로맨스,9.9,101,19315000,12000,현대로맨스 재회물 복수물 사내연애 오피스물 짝사랑 첫사랑 까칠남 능력남 순진녀 다정녀 계약관계 쌍방삽질 로맨틱코미디,15,발렌타인데이 다정 짝사랑 회사 동료 현우 고백 결심 초콜릿 마음 전하 목소리 주인 외모 스펙 철벽 도훈 장님 비밀 연애 오해 달콤 기간 한정 로맨스 사내연애 계약 오피 스물 로맨틱코미디 심쿵 주의 철벽남
61930986,0,0,0,0,0,0,0,쿤 칸칸의 남자,1,"김쌀,뾰족가시,쓩늉",3,BL,10,33,1095000,918,0,15,사막 한국인 구조 황제 피라미드 노역장 벽돌 공간 이동 능력 미래 미인 채찍 서러움 현장 시찰 운명
58980310,0,0,0,0,0,0,0,블러디 체어,1,"이필,벙커",1,액션,9.8,78,3723000,2,정통 격투 고인물 깽판 노력 방송 복수 생존 성장 전쟁 조력자 천재 군인 경찰 형사,15,창업 자금 목적 용병 회사 블랙 능력 정예 요원 발탁 수행 하진 아내 애원 친구 포기 그룹 경호원 입사 임무 마카오 회장 주명 처리 과정 기업 오해 선배 동료 우승 총격 바다로
58450188,0,0,0,0,0,1,0,대영반,1,"백호,위상",6,무협,9.7,117,8349000,3,격투 무림 영웅 신화 회귀,0,황제 스승 양성 가야 길이 바람 외모 칠흑 머리카락 청년 천하 핏빛 정화 주인 행보 주목
59888460,0,0,0,0,0,0,0,BAITS(베이츠) [개정판],1,"제이제이,준강",7,BL,9.8,70,2277000,1,현대물,15,수인 폭주 타깃 위험 놀람 관리 미끼 사건 해결 제안 대물 판타지 인물 연하 상수 존댓말
61992997,0,0,0,0,0,0,0,겜돌이를 공략하라,1,낭토,3,로맨스,9.9,43,1612000,1,현대로맨스 학원물 성장물 짝사랑 까칠남 순정남 엉뚱발랄녀 무심녀 친구연인 쌍방삽질 로맨틱코미디,0,게임 일상 밸런타인데이 베프 학교 인기 선배 고백 거절 온라인 친구 짝사랑 순이 오프라인 비밀 큐피드
60708678,0,0,0,0,0,1,0,닥터 플레이어,1,"소이미디어,리코다람(소이미디어),유인(流人)",9,판타지,9.8,66,6621000,6,힐러 이능력 초능력 플레이어 게임 메디컬,0,사생아 멸시 치료 사가 결과 낙인 기적 플레이어 각성 직업 외과의사 존재 의학 지식 최초 전설
64095939,0,0,0,0,0,0,0,착하게 살자,1,"오기수,Yerang",2,드라마,9.8,136,629000,382,학원물 판타지물,15,직업 조폭 십년 결과 조직 자리 부하 최후 후회 천사 고딩 프로젝트
63312057,0,0,0,0,0,0,0,황성 중원신화 컬렉션,1,황성,11,무협,9.7,236,898000,26,정통 낭인 무림 영웅 신화,15,황성 중원 신화 작품 낭인 무사 무림 창세기 풍운
